hotelid,zone,mgrgroup,gdlat,gdlon,isstraightconnect,star
1903315,211,0,31.32006073,120.6298599,F,2
1903315,211,0,31.32015991,120.6298828,F,2
1904391,689,0,NULL,NULL,F,2
1904391,689,0,NULL,NULL,T,2
1904391,689,0,31.31080055,120.6012344,F,2
1904820,1060,0,31.3572464,120.722374,F,2
1904820,1060,0,NULL,NULL,F,2
1904820,1060,0,NULL,NULL,T,2
1906656,1060,291,NULL,NULL,F,2
1906656,1060,291,NULL,NULL,T,2
1906656,1060,291,31.28677368,120.655014,F,2
1907107,656,0,NULL,NULL,F,2
1907107,656,0,31.03456306,120.2946396,F,2
1907107,656,0,NULL,NULL,T,2
1908461,211,0,31.3195343,120.6362152,F,2
1908461,211,0,31.3195343,120.6362152,T,2
1908461,211,0,NULL,NULL,T,2
1908461,211,0,NULL,NULL,F,2
1916168,1060,0,NULL,NULL,F,0
1916168,1060,0,31.33059311,120.7069092,F,0
1917176,864,0,31.3122654,120.5004349,F,0
1917176,864,0,NULL,NULL,F,0
1917176,864,0,NULL,NULL,T,0
1921233,212,0,31.27596092,120.6009979,F,2
1921233,212,0,NULL,NULL,T,2
1921233,212,0,NULL,NULL,F,2
1921270,212,0,NULL,NULL,T,2
1921270,212,0,NULL,NULL,F,2
1921270,212,0,31.29192352,120.6108246,F,2
1921287,212,0,NULL,NULL,T,2
1921287,212,0,NULL,NULL,F,2
1921287,212,0,31.28816032,120.6185455,F,2
1921300,212,0,NULL,NULL,T,2
1921300,212,0,31.28553963,120.6132736,F,2
1921300,212,0,NULL,NULL,F,2
1921407,12375,0,31.2766819,120.6374741,F,2
1921407,12375,0,NULL,NULL,T,2
1921407,12375,0,NULL,NULL,F,2
1921416,12375,322,31.24917221,120.6305084,T,2
1921416,12375,322,NULL,NULL,F,2
1921416,12375,322,NULL,NULL,T,2
1921416,12375,322,31.24917221,120.6305084,F,2
1921443,12375,349,31.27342033,120.6389542,F,2
1921443,12375,349,NULL,NULL,T,2
1921443,12375,349,NULL,NULL,F,2
1921443,12375,349,31.27342033,120.6389542,T,2
1921465,12375,0,NULL,NULL,T,2
1921465,12375,0,31.27459145,120.6296539,F,2
1921465,12375,0,NULL,NULL,F,2
1921482,12375,322,31.25035095,120.6362534,T,2
1921482,12375,322,NULL,NULL,F,2
1921482,12375,322,NULL,NULL,T,2
1921482,12375,322,31.25035095,120.6362534,F,2
1924888,208,0,31.33527374,120.6337128,F,2
1924888,208,0,NULL,NULL,T,2
1924888,208,0,NULL,NULL,F,2
1924898,208,0,31.32777214,120.6277542,F,2
1924898,208,0,NULL,NULL,F,2
1924898,208,0,NULL,NULL,T,2
1927947,12375,0,31.27657318,120.6268234,F,2
1927947,12375,0,NULL,NULL,F,2
1927947,12375,0,NULL,NULL,T,2
1927956,715,0,31.29738426,120.6246338,F,2
1927956,715,0,NULL,NULL,T,2
1927956,715,0,NULL,NULL,F,2
1928015,715,349,31.30135727,120.6281281,T,2
1928015,715,349,NULL,NULL,F,2
1928015,715,349,NULL,NULL,T,2
1928015,715,349,31.30135727,120.6281281,F,2
1928049,715,0,NULL,NULL,T,2
1928049,715,0,NULL,NULL,F,2
1928049,715,0,31.29688835,120.6177216,F,2
1928113,715,0,31.29192352,120.6294479,F,2
1928113,715,0,NULL,NULL,F,2
1928113,715,0,NULL,NULL,T,2
1928139,715,0,31.29432106,120.6266937,F,2
1928139,715,0,NULL,NULL,T,2
1928139,715,0,NULL,NULL,F,2
1928139,715,0,31.2943573,120.6267471,F,2
1928156,715,0,NULL,NULL,T,2
1928156,715,0,NULL,NULL,F,2
1928156,715,0,31.30208015,120.6328049,F,2
1928269,715,321,NULL,NULL,F,2
1928269,715,321,NULL,NULL,T,2
1928269,715,321,31.29323959,120.632515,F,2
1928303,715,0,NULL,NULL,F,2
1928303,715,0,31.29776764,120.6456375,F,2
1928326,715,0,31.29763222,120.6453705,F,2
1928326,715,0,NULL,NULL,F,2
1928408,715,0,31.29595184,120.6457443,F,2
1928408,715,0,NULL,NULL,T,2
1928408,715,0,NULL,NULL,F,2
1928439,210,0,31.25237656,120.5769424,F,2
1928439,210,0,NULL,NULL,F,2
1928439,210,0,NULL,NULL,T,2
1928462,210,0,31.38110733,120.5283813,F,2
1928462,210,0,31.3817749,120.5282974,F,2
1928462,210,0,NULL,NULL,F,2
1928462,210,0,NULL,NULL,T,2
1928497,210,0,NULL,NULL,F,2
1928497,210,0,NULL,NULL,T,2
1928497,210,0,31.30616188,120.5510178,F,2
1928497,210,0,31.30601883,120.5511703,F,2
1928521,210,0,NULL,NULL,T,2
1928521,210,0,NULL,NULL,F,2
1928521,210,0,31.25380707,120.5745773,F,2
1928535,210,0,NULL,NULL,F,2
1928535,210,0,31.27023506,120.5788498,F,2
1928535,210,0,NULL,NULL,T,2
1928642,-1,0,NULL,NULL,F,2
1928642,-1,0,31.21380043,120.5462952,F,2
1929109,211,0,NULL,NULL,T,2
1929109,211,0,NULL,NULL,F,2
1929109,211,0,31.32109642,120.6277313,F,2
1929153,12375,0,NULL,NULL,F,2
1929153,12375,0,31.27652931,120.63871,F,2
1929153,12375,0,NULL,NULL,T,2
1932133,211,0,NULL,NULL,F,2
1932133,211,0,NULL,NULL,T,2
1932133,211,0,31.29865265,120.6100464,F,2
1936465,656,0,31.25041389,120.502533,F,2
1936465,656,0,31.25040817,120.502533,F,2
1936465,656,0,NULL,NULL,F,2
1936465,656,0,NULL,NULL,T,2
1937949,12376,0,NULL,NULL,F,2
1937949,12376,0,NULL,NULL,T,2
1937949,12376,0,31.2144165,120.5884399,F,2
1937993,12376,0,NULL,NULL,F,2
1937993,12376,0,NULL,NULL,T,2
1937993,12376,0,31.21178055,120.5829926,F,2
1938052,12376,0,31.21026611,120.5996094,F,2
1938052,12376,0,NULL,NULL,F,2
1938052,12376,0,NULL,NULL,T,2
1938060,12376,0,31.21464157,120.5879898,F,2
1938060,12376,0,NULL,NULL,F,2
1938101,12376,0,31.21505165,120.5857391,F,2
1938101,12376,0,NULL,NULL,F,2
1938130,12376,0,NULL,NULL,T,2
1938130,12376,0,31.21184158,120.5830307,F,2
1938130,12376,0,NULL,NULL,F,2
1938151,12376,0,NULL,NULL,F,2
1938151,12376,0,NULL,NULL,T,2
1938151,12376,0,31.21725655,120.5940933,F,2
1938187,12376,0,31.21473312,120.5887527,F,2
1938187,12376,0,NULL,NULL,F,2
1938187,12376,0,NULL,NULL,T,2
1938266,12376,0,31.21255875,120.5864716,F,2
1938266,12376,0,NULL,NULL,T,2
1938266,12376,0,NULL,NULL,F,2
1938279,12376,0,NULL,NULL,T,2
1938279,12376,0,NULL,NULL,F,2
1938279,12376,0,31.21173286,120.5902634,F,2
1938290,12376,0,NULL,NULL,F,2
1938290,12376,0,NULL,NULL,T,2
1938290,12376,0,31.21173286,120.5902634,F,2
1938354,12376,0,31.21468735,120.5879974,F,2
1938354,12376,0,NULL,NULL,T,2
1938354,12376,0,31.21468735,120.5879974,T,2
1940895,12378,0,NULL,NULL,T,3
1940895,12378,0,31.15665245,120.7183151,F,3
1940895,12378,0,NULL,NULL,F,3
1942074,-1,0,NULL,NULL,T,2
1942074,-1,0,30.89891624,120.6268845,F,2
1942074,-1,0,NULL,NULL,F,2
1942368,656,0,NULL,NULL,T,2
1942368,656,0,NULL,NULL,F,2
1942368,656,0,31.06448174,120.294899,F,2
1942503,211,0,NULL,NULL,F,2
1942503,211,0,31.32198715,120.6244965,F,2
1942503,211,0,NULL,NULL,T,2
1943280,12378,0,31.15800095,120.7193146,F,0
1943280,12378,0,NULL,NULL,F,0
1943280,12378,0,NULL,NULL,T,0
1943512,863,0,NULL,NULL,F,2
1943512,863,0,31.35920715,120.7905197,F,2
1943512,863,0,NULL,NULL,T,2
1943753,-1,0,30.90304565,120.6493759,F,2
1943753,-1,0,NULL,NULL,F,2
1943753,-1,0,NULL,NULL,T,2
1949001,689,321,31.3197155,120.6009064,F,2
1949001,689,321,NULL,NULL,F,2
1949001,689,321,NULL,NULL,T,2
1949748,-1,0,NULL,NULL,F,2
1949748,-1,0,31.04616165,120.7809982,F,2
1949748,-1,0,NULL,NULL,T,2
1957759,-1,0,NULL,NULL,T,0
1957759,-1,0,NULL,NULL,F,0
1957759,-1,0,30.90650177,120.6700134,F,0
1957873,210,0,NULL,NULL,T,2
1957873,210,0,NULL,NULL,F,2
1957873,210,0,31.27447891,120.5803528,F,2
1957932,656,0,NULL,NULL,T,2
1957932,656,0,31.0692749,120.3621902,F,2
1957932,656,0,NULL,NULL,F,2
1959401,864,0,NULL,NULL,T,2
1959401,864,0,NULL,NULL,F,2
1959401,864,0,31.26478386,120.5190201,F,2
1959419,-1,321,NULL,NULL,F,2
1959419,-1,321,NULL,NULL,T,2
1959419,-1,321,30.91251564,120.5112076,F,2
1962379,715,0,NULL,NULL,F,2
1962379,715,0,NULL,NULL,T,2
1962379,715,0,31.29841042,120.6286163,F,2
1962640,12379,0,NULL,NULL,T,2
1962640,12379,0,31.14870071,120.722374,F,2
1962640,12379,0,NULL,NULL,F,2
1968495,-1,0,31.04810715,120.8502655,F,2
1968495,-1,0,NULL,NULL,T,2
1968495,-1,0,NULL,NULL,F,2
1968626,210,373,NULL,NULL,T,2
1968626,210,373,31.28843689,120.5496979,F,2
1968626,210,373,NULL,NULL,F,2
1970514,656,0,31.18982124,120.3632965,F,2
1970514,656,0,NULL,NULL,T,2
1970514,656,0,NULL,NULL,F,2
1980056,12377,0,31.09261703,120.7836456,F,2
1980056,12377,0,NULL,NULL,F,2
1980056,12377,0,NULL,NULL,T,2
1980167,12376,0,NULL,NULL,F,2
1980167,12376,0,31.21175194,120.5472031,F,2
1980167,12376,0,NULL,NULL,T,2
1981299,656,0,NULL,NULL,F,2
1981299,656,0,31.08962822,120.2599564,F,2
1981542,211,0,31.32023811,120.6179047,F,2
1981542,211,0,NULL,NULL,T,2
1981542,211,0,NULL,NULL,F,2
1982140,656,0,31.12016869,120.2119904,F,2
1982140,656,0,NULL,NULL,T,2
1982140,656,0,NULL,NULL,F,2
1982276,656,0,31.04453659,120.3873444,F,2
1982276,656,0,NULL,NULL,F,2
1983184,211,0,NULL,NULL,F,2
1983184,211,0,NULL,NULL,T,2
1983184,211,0,31.2996521,120.6132126,F,2
1983205,656,0,NULL,NULL,T,2
1983205,656,0,31.25778008,120.5085831,F,2
1983205,656,0,NULL,NULL,F,2
1984067,12376,0,31.21309471,120.5873947,F,2
1984067,12376,0,NULL,NULL,F,2
1984067,12376,0,NULL,NULL,T,2
1987848,689,0,31.31162453,120.5894547,F,2
1987848,689,0,NULL,NULL,T,2
1987848,689,0,NULL,NULL,F,2
1988507,1060,0,31.31205177,120.6550751,F,2
1988507,1060,0,NULL,NULL,T,2
1988507,1060,0,NULL,NULL,F,2
1989162,12378,0,NULL,NULL,F,2
1989162,12378,0,NULL,NULL,T,2
1989162,12378,0,31.1564579,120.7158356,F,2
1990937,210,0,31.27575684,120.5754547,F,0
1990937,210,0,NULL,NULL,T,0
1990937,210,0,NULL,NULL,F,0
1994943,689,0,NULL,NULL,T,2
1994943,689,0,31.32079315,120.598465,F,2
1994943,689,0,NULL,NULL,F,2
1995083,656,0,NULL,NULL,F,2
1995083,656,0,NULL,NULL,T,2
1995083,656,0,31.04337692,120.3394623,F,2
1995234,863,0,NULL,NULL,F,0
1995234,863,0,NULL,NULL,T,0
1995234,863,0,31.35677528,120.7799759,F,0
1995375,211,0,-1,-1,F,0
1995384,211,322,NULL,NULL,F,2
1995384,211,322,31.30831528,120.6237793,F,2
1995384,211,322,NULL,NULL,T,2
1996165,656,0,NULL,NULL,T,2
1996165,656,0,NULL,NULL,F,2
1996165,656,0,31.12989807,120.262352,F,2
1997887,12375,0,31.27204323,120.6205978,F,2
1997887,12375,0,NULL,NULL,F,2
2000065,689,414,NULL,NULL,T,2
2000065,689,414,31.31077766,120.6066437,F,2
2000065,689,414,NULL,NULL,F,2
2000135,12378,0,NULL,NULL,T,2
2000135,12378,0,NULL,NULL,F,2
2000135,12378,0,31.15572166,120.717392,F,2
2000263,1060,0,NULL,NULL,T,3
2000263,1060,0,31.31177139,120.6707993,F,3
2000263,1060,0,NULL,NULL,F,3
2004028,209,0,NULL,NULL,F,2
2004028,209,0,NULL,NULL,T,2
2004028,209,0,31.25330353,120.6870728,F,2
2004096,656,0,NULL,NULL,F,2
2004096,656,0,31.43633842,120.4391708,F,2
2004156,865,0,NULL,NULL,F,2
2004156,865,0,31.37423134,120.6189499,F,2
2004156,865,0,NULL,NULL,T,2
2005055,12377,0,NULL,NULL,T,0
2005055,12377,0,31.18785667,120.6510696,F,0
2005055,12377,0,NULL,NULL,F,0
2005459,12377,0,31.18788147,120.6509171,F,2
2005459,12377,0,NULL,NULL,F,2
2005459,12377,0,NULL,NULL,T,2
2008000,-1,0,NULL,NULL,T,2
2008000,-1,0,NULL,NULL,F,2
2008000,-1,0,31.09641457,120.7795334,F,2
2010024,209,0,NULL,NULL,F,2
2010024,209,0,31.30717468,120.7681427,F,2
2010324,12376,0,NULL,NULL,F,2
2010324,12376,0,31.21443939,120.5879669,F,2
2010324,12376,0,NULL,NULL,T,2
2010833,656,0,NULL,NULL,F,2
2010833,656,0,31.148283,120.3231659,F,2
2010833,656,0,NULL,NULL,T,2
2010833,656,0,31.14866447,120.3231277,F,2
2011301,12378,0,NULL,NULL,T,0
2011301,12378,0,NULL,NULL,F,0
2011301,12378,0,31.156147,120.7191696,F,0
2011417,210,0,NULL,NULL,F,2
2011417,210,0,31.36043167,120.4692383,F,2
2011690,656,0,NULL,NULL,F,2
2011690,656,0,31.108181,120.3024139,F,2
2011720,656,0,NULL,NULL,T,0
2011720,656,0,NULL,NULL,F,0
2011720,656,0,31.12538338,120.2417603,F,0
2011850,656,0,31.10579681,120.3016968,F,2
2011850,656,0,NULL,NULL,T,2
2011850,656,0,NULL,NULL,F,2
2011932,656,0,NULL,NULL,T,2
2011932,656,0,31.10648537,120.3017502,F,2
2011932,656,0,NULL,NULL,F,2
2012062,656,0,NULL,NULL,F,0
2012062,656,0,31.15590286,120.2884369,F,0
2012062,656,0,NULL,NULL,T,0
2012105,656,0,31.109972,120.4055099,F,2
2012105,656,0,NULL,NULL,F,2
2012186,656,0,31.15766525,120.2865601,F,2
2012186,656,0,NULL,NULL,T,2
2012186,656,0,NULL,NULL,F,2
2012275,656,0,NULL,NULL,F,2
2012275,656,0,NULL,NULL,T,2
2012275,656,0,31.33186531,120.4005966,F,2
2012326,656,0,31.07454872,120.2945328,F,2
2012326,656,0,NULL,NULL,F,2
2012326,656,0,NULL,NULL,T,2
2013566,12376,0,31.21348953,120.5510712,F,2
2013566,12376,0,NULL,NULL,T,2
2013566,12376,0,NULL,NULL,F,2
2016158,-1,0,NULL,NULL,F,2
2016158,-1,0,30.99887466,120.6403961,F,2
2016158,-1,0,NULL,NULL,T,2
2021651,211,0,NULL,NULL,T,2
2021651,211,0,31.32086182,120.632309,F,2
2021651,211,0,NULL,NULL,F,2
2022377,12376,0,NULL,NULL,T,2
2022377,12376,0,31.20839691,120.5528183,F,2
2022377,12376,0,NULL,NULL,F,2
2022783,212,1,31.27799225,120.5992813,F,2
2022783,212,1,NULL,NULL,T,2
2023090,863,0,NULL,NULL,F,2
2023090,863,0,31.35819244,120.782402,F,2
2023090,863,0,NULL,NULL,T,2
2026618,656,0,NULL,NULL,F,2
2026618,656,0,31.07739449,120.2766953,F,2
2027967,656,0,NULL,NULL,T,0
2027967,656,0,NULL,NULL,F,0
2027967,656,0,31.10522652,120.3049316,F,0
2028013,656,0,NULL,NULL,F,2
2028013,656,0,NULL,NULL,T,2
2028013,656,0,31.02505112,120.2950211,F,2
2028136,656,0,NULL,NULL,F,2
2028136,656,0,NULL,NULL,T,2
2028136,656,0,31.13102531,120.2614899,F,2
2028174,656,0,31.10968208,120.4049606,F,2
2028174,656,0,NULL,NULL,F,2
2028174,656,0,NULL,NULL,T,2
2028215,656,0,31.12083244,120.2650833,F,2
2028215,656,0,NULL,NULL,T,2
2028215,656,0,NULL,NULL,F,2
2028332,656,0,NULL,NULL,F,2
2028332,656,0,NULL,NULL,T,2
2028332,656,0,31.09996605,120.2882156,F,2
2028354,656,0,NULL,NULL,T,2
2028354,656,0,NULL,NULL,F,2
2028354,656,0,31.10648537,120.3017502,F,2
2028400,656,0,NULL,NULL,T,2
2028400,656,0,NULL,NULL,F,2
2028400,656,0,31.0833168,120.2807083,F,2
2028507,656,0,31.09471321,120.2900009,F,2
2028507,656,0,NULL,NULL,F,2
2028539,656,0,31.09611893,120.2640686,F,0
2028539,656,0,NULL,NULL,F,0
2028539,656,0,NULL,NULL,T,0
2028581,656,0,31.08324051,120.4075851,F,2
2028581,656,0,NULL,NULL,F,2
2028581,656,0,NULL,NULL,T,2
2028718,656,0,31.2531414,120.503746,F,2
2028718,656,0,NULL,NULL,T,2
2028718,656,0,NULL,NULL,F,2
2028733,656,0,NULL,NULL,T,0
2028733,656,0,31.10174561,120.3059616,F,0
2028733,656,0,NULL,NULL,F,0
2028744,656,0,NULL,NULL,F,2
2028744,656,0,31.08441734,120.4096985,F,2
2028744,656,0,NULL,NULL,T,2
2028821,656,0,31.07413101,120.2975922,F,0
2028821,656,0,NULL,NULL,F,0
2028821,656,0,NULL,NULL,T,0
2028983,656,0,NULL,NULL,T,2
2028983,656,0,31.09357262,120.2880249,F,2
2028983,656,0,NULL,NULL,F,2
2029059,656,0,31.36049461,120.3344193,F,2
2029059,656,0,NULL,NULL,T,2
2029059,656,0,NULL,NULL,F,2
2029097,656,0,NULL,NULL,T,0
2029097,656,0,31.07400131,120.2973175,F,0
2029097,656,0,NULL,NULL,F,0
2035708,715,0,31.2884655,120.6247864,F,2
2035708,715,0,NULL,NULL,F,2
2035708,715,0,NULL,NULL,T,2
2036315,208,0,NULL,NULL,F,2
2036315,208,0,31.32826424,120.6242371,F,2
2041164,210,281,31.38077927,120.5272446,F,2
2041164,210,281,NULL,NULL,F,2
2041164,210,281,NULL,NULL,T,2
2041496,865,0,NULL,NULL,F,2
2041496,865,0,31.37818146,120.631485,F,2
2042394,211,0,31.31477165,120.6203232,F,2
2042394,211,0,NULL,NULL,T,2
2042394,211,0,NULL,NULL,F,2
2043852,865,0,NULL,NULL,F,2
2043852,865,0,NULL,NULL,T,2
2043852,865,0,31.39108849,120.6266403,F,2
2052666,12377,0,NULL,NULL,T,2
2052666,12377,0,NULL,NULL,F,2
2052666,12377,0,31.1677227,120.6666946,F,2
2059574,656,0,NULL,NULL,F,2
2059574,656,0,NULL,NULL,T,2
2059574,656,0,31.07458687,120.275589,F,2
2059705,715,0,NULL,NULL,T,2
2059705,715,0,NULL,NULL,F,2
2059705,715,0,31.29834938,120.634758,F,2
2063633,863,0,NULL,NULL,F,2
2063633,863,0,NULL,NULL,T,2
2063633,863,0,31.40709305,120.7937851,F,2
2063687,12376,0,31.21325874,120.5895233,F,2
2063687,12376,0,NULL,NULL,T,2
2063687,12376,0,NULL,NULL,F,2
2063765,12376,0,NULL,NULL,F,2
2063765,12376,0,NULL,NULL,T,2
2063765,12376,0,31.21046448,120.6009979,F,2
2063785,12376,0,NULL,NULL,F,2
2063785,12376,0,31.21498871,120.5860138,F,2
2063890,12376,322,31.21028519,120.6028214,F,2
2063890,12376,322,NULL,NULL,F,2
2063890,12376,322,NULL,NULL,T,2
2063890,12376,322,31.21028519,120.6028214,T,2
2063983,12376,0,31.21229744,120.5511093,F,2
2063983,12376,0,NULL,NULL,T,2
2063983,12376,0,NULL,NULL,F,2
2064012,12376,0,31.21203995,120.5508423,F,0
2064012,12376,0,NULL,NULL,T,0
2064012,12376,0,NULL,NULL,F,0
2064695,-1,0,30.90296364,120.6447449,F,2
2064695,-1,0,NULL,NULL,F,2
2064695,-1,0,NULL,NULL,T,2
2064702,-1,0,30.89892578,120.6586151,F,2
2064702,-1,0,NULL,NULL,F,2
2064702,-1,0,NULL,NULL,T,2
2065058,715,0,31.2983799,120.6229553,F,2
2065058,715,0,NULL,NULL,F,2
2065243,209,0,31.25203896,120.6729507,F,2
2065243,209,0,NULL,NULL,F,2
2065243,209,0,NULL,NULL,T,2
2065381,-1,0,30.89902306,120.6417542,F,2
2065381,-1,0,NULL,NULL,F,2
2065381,-1,0,NULL,NULL,T,2
2065405,209,0,NULL,NULL,F,2
2065405,209,0,31.24957657,120.6642532,F,2
2065405,209,0,NULL,NULL,T,2
2066165,656,0,31.22367477,120.4803772,F,2
2066165,656,0,NULL,NULL,F,2
2066165,656,0,NULL,NULL,T,2
2068609,656,0,31.12140465,120.3190536,F,0
2068609,656,0,NULL,NULL,T,0
2068609,656,0,NULL,NULL,F,0
2069419,211,0,31.31379509,120.6267166,F,3
2069419,211,0,NULL,NULL,F,3
2069419,211,0,NULL,NULL,T,3
2072344,689,0,31.3130188,120.5929718,F,2
2072344,689,0,NULL,NULL,F,2
2078516,864,0,NULL,NULL,F,3
2078516,864,0,NULL,NULL,T,3
2078516,864,0,31.27136421,120.5304413,F,3
2080835,12378,0,NULL,NULL,T,2
2080835,12378,0,31.15666771,120.7188034,F,2
2080835,12378,0,NULL,NULL,F,2
2081035,-1,0,NULL,NULL,F,2
2081035,-1,0,NULL,NULL,T,2
2081035,-1,0,30.97690392,120.6358032,F,2
2082793,211,0,NULL,NULL,F,2
2082793,211,0,31.32147026,120.6317291,F,2
2082793,211,0,NULL,NULL,T,2
2083015,12377,0,31.16481018,120.6472092,F,3
2083015,12377,0,NULL,NULL,T,3
2083015,12377,0,NULL,NULL,F,3
2088187,656,0,31.19031906,120.3636627,F,2
2088187,656,0,NULL,NULL,F,2
2088187,656,0,NULL,NULL,T,2
2088298,928,0,31.27421761,120.8645859,F,0
2088298,928,0,NULL,NULL,F,0
2088298,928,0,NULL,NULL,T,0
2096232,12378,0,31.15928268,120.7174454,F,2
2096232,12378,0,NULL,NULL,T,2
2096232,12378,0,NULL,NULL,F,2
2097224,1060,162,31.3571434,120.7222748,F,2
2097224,1060,162,NULL,NULL,T,2
2097224,1060,162,NULL,NULL,F,2
2099261,656,291,NULL,NULL,T,2
2099261,656,291,NULL,NULL,F,2
2099261,656,291,31.23879051,120.5086441,F,2
2100044,12377,0,31.14262581,120.6387863,F,2
2100044,12377,0,NULL,NULL,T,2
2100044,12377,0,31.14191246,120.6392746,F,2
2100044,12377,0,NULL,NULL,F,2
2102330,865,1,NULL,NULL,F,2
2102330,865,1,NULL,NULL,T,2
2102330,865,1,31.40043449,120.6317978,F,2
2110800,1060,321,NULL,NULL,F,2
2110800,1060,321,NULL,NULL,T,2
2110800,1060,321,31.2864418,120.6622009,F,2
2111007,211,420,NULL,NULL,T,2
2111007,211,420,31.32445908,120.6471329,F,2
2111007,211,420,NULL,NULL,F,2
2111306,1060,290,NULL,NULL,T,3
2111306,1060,290,NULL,NULL,F,3
2111306,1060,290,31.30981064,120.6509171,T,3
2111306,1060,290,31.30981064,120.6509171,F,3
2124114,-1,0,30.96815109,120.635437,F,2
2124114,-1,0,NULL,NULL,T,2
2124114,-1,0,NULL,NULL,F,2
2124448,928,0,NULL,NULL,T,2
2124448,928,0,31.24448967,120.8434906,F,2
2124448,928,0,NULL,NULL,F,2
2124634,865,0,NULL,NULL,F,2
2124634,865,0,NULL,NULL,T,2
2124634,865,0,31.36228371,120.602211,F,2
2126937,211,0,NULL,NULL,T,4
2126937,211,0,NULL,NULL,F,4
2126937,211,0,31.3235302,120.6315918,F,4
2128202,-1,0,NULL,NULL,F,2
2128202,-1,0,NULL,NULL,T,2
2128202,-1,0,31.06621552,120.5999603,F,2
2128526,656,0,NULL,NULL,F,2
2128526,656,0,31.15139389,120.2742615,F,2
2128526,656,0,NULL,NULL,T,2
2134800,-1,0,NULL,NULL,T,2
2134800,-1,0,31.21639061,120.5527496,F,2
2134800,-1,0,NULL,NULL,F,2
2135084,656,0,NULL,NULL,T,2
2135084,656,0,NULL,NULL,F,2
2135084,656,0,31.01894951,120.2875137,F,2
2135281,656,0,31.09720993,120.2917175,F,2
2135281,656,0,NULL,NULL,T,2
2135281,656,0,NULL,NULL,F,2
2136253,12378,0,NULL,NULL,T,2
2136253,12378,0,31.15670013,120.7178192,F,2
2136253,12378,0,NULL,NULL,F,2
2137114,12377,0,31.13265419,120.6333084,F,2
2137114,12377,0,NULL,NULL,F,2
2137963,689,322,NULL,NULL,F,2
2137963,689,322,NULL,NULL,T,2
2137963,689,322,31.26223755,120.5963364,F,2
2139151,865,0,31.42175102,120.7170792,F,2
2139151,865,0,NULL,NULL,F,2
2139151,865,0,NULL,NULL,T,2
2140539,1060,0,NULL,NULL,F,2
2140539,1060,0,31.29289055,120.6574554,F,2
2140539,1060,0,NULL,NULL,T,2
2140799,863,0,NULL,NULL,F,2
2140799,863,0,31.4831543,120.8158493,F,2
2140799,863,0,NULL,NULL,T,2
2140886,863,0,31.35843849,120.7829971,F,2
2140886,863,0,NULL,NULL,F,2
2140886,863,0,NULL,NULL,T,2
2141105,211,0,31.31021309,120.6158676,F,2
2141105,211,0,NULL,NULL,F,2
2141140,211,0,31.31872749,120.6203308,F,2
2141140,211,0,NULL,NULL,T,2
2141140,211,0,NULL,NULL,F,2
2143339,211,0,NULL,NULL,F,2
2143339,211,0,31.3096981,120.6099777,F,2
2143339,211,0,NULL,NULL,T,2
2143443,12378,0,31.15695381,120.7163391,F,2
2143443,12378,0,NULL,NULL,F,2
2143443,12378,0,NULL,NULL,T,2
2144685,211,0,NULL,NULL,F,2
2144685,211,0,31.32058907,120.6236496,F,2
2144917,211,0,NULL,NULL,F,2
2144917,211,0,31.31605911,120.6113358,F,2
2145622,12375,0,NULL,NULL,F,5
2145622,12375,0,31.26528358,120.6322098,F,5
2145622,12375,0,NULL,NULL,T,5
2145931,689,0,31.29701805,120.5824356,F,2
2145931,689,0,NULL,NULL,T,2
2145931,689,0,NULL,NULL,F,2
2146830,12377,0,NULL,NULL,F,2
2146830,12377,0,31.16672325,120.6667709,F,2
2146886,12375,0,31.27715111,120.6386108,F,0
2146886,12375,0,NULL,NULL,F,0
2146994,210,0,NULL,NULL,F,2
2146994,210,0,31.27423286,120.5787811,F,2
2146994,210,0,NULL,NULL,T,2
2147078,12377,0,NULL,NULL,F,2
2147078,12377,0,31.16649437,120.6667709,F,2
2147140,12377,0,31.16695213,120.6661377,F,2
2147140,12377,0,NULL,NULL,T,2
2147140,12377,0,NULL,NULL,F,2
2147260,1060,0,NULL,NULL,T,2
2147260,1060,0,NULL,NULL,F,2
2147260,1060,0,31.31027222,120.6508484,F,2
2147315,12377,0,NULL,NULL,F,2
2147315,12377,0,31.16675377,120.6657639,F,2
2147315,12377,0,NULL,NULL,T,2
2147806,1060,0,NULL,NULL,T,2
2147806,1060,0,NULL,NULL,F,2
2147806,1060,0,31.28889275,120.6552963,F,2
2148580,12378,0,31.15787315,120.722496,F,2
2148580,12378,0,NULL,NULL,T,2
2148580,12378,0,NULL,NULL,F,2
2150546,-1,0,NULL,NULL,F,3
2150546,-1,0,31.24728775,120.6127853,F,3
2150546,-1,0,NULL,NULL,T,3
2150553,211,0,NULL,NULL,T,2
2150553,211,0,31.31675339,120.6367188,F,2
2150553,211,0,NULL,NULL,F,2
2151692,12377,0,NULL,NULL,T,2
2151692,12377,0,NULL,NULL,F,2
2151692,12377,0,31.17586327,120.6490097,F,2
2151835,211,0,NULL,NULL,F,2
2151835,211,0,NULL,NULL,T,2
2151835,211,0,31.30554771,120.6317596,F,2
2151953,656,0,NULL,NULL,F,2
2151953,656,0,31.06744385,120.2748871,F,2
2152194,1060,0,31.31381416,120.722229,F,2
2152194,1060,0,NULL,NULL,F,2
2153099,656,0,31.09309578,120.288269,F,2
2153099,656,0,NULL,NULL,F,2
2153099,656,0,NULL,NULL,T,2
2153583,-1,0,NULL,NULL,T,2
