starttime,hotelid,notcancelcii
2015-8-15,1526603,41
2015-8-15,1526740,15
2015-8-15,1526862,3
2015-8-15,1537358,3
2015-8-15,1542793,11
2015-8-15,1542901,7
2015-8-15,1548559,3
2015-8-15,1575384,45
2015-8-15,1575915,13
2015-8-15,1577509,3
2015-8-15,1593918,3
2015-8-15,1626917,3
2015-8-15,1647957,5
2015-8-15,1659190,3
2015-8-15,1660330,9
2015-8-15,1669097,3
2015-8-15,1677914,77
2015-8-15,1685853,21
2015-8-15,1688052,5
2015-8-15,1688077,7
2015-8-15,1694704,37
2015-8-15,1701339,3
2015-8-15,1713193,25
2015-8-15,1734622,3
2015-8-15,1735204,21
2015-8-15,1736254,3
2015-8-15,1736381,7
2015-8-15,1741964,5
2015-8-15,1752323,21
2015-8-15,1756388,9
2015-8-15,1757655,7
2015-8-15,1789556,5
2015-8-15,1793162,3
2015-8-15,1796884,5
2015-8-15,1797103,5
2015-8-15,1812367,3
2015-8-15,1812783,3
2015-8-15,1815609,3
2015-8-15,1816689,3
2015-8-15,1818712,5
2015-8-15,1822669,15
2015-8-15,1828181,7
2015-8-15,1839430,7
2015-8-15,1840172,5
2015-8-15,1840335,13
2015-8-15,1840371,7
2015-8-15,1845683,15
2015-8-15,1866603,3
2015-8-15,1908461,5
2015-8-15,1928015,9
2015-8-15,1970514,3
2015-8-15,1983184,3
2015-8-15,1987848,7
2015-8-15,1995384,19
2015-8-15,2000263,11
2015-8-15,2022783,15
2015-8-15,2059705,3
2015-8-15,2099261,5
2015-8-15,2128526,9
2015-8-15,2145622,19
2015-8-15,2150546,5
2015-8-15,2153767,5
2015-8-15,2165175,3
2015-8-15,2178768,9
2015-8-15,2188751,31
2015-8-15,2189980,11
2015-8-15,2192941,29
2015-8-15,2195278,3
2015-8-15,2217701,3
2015-8-15,2242427,5
2015-8-15,2312392,3
2015-8-15,2325843,7
2015-8-15,2366359,5
2015-8-15,2374719,3
2015-8-15,2386825,3
2015-8-15,2405085,7
2015-8-15,2419284,3
2015-8-15,2547561,9
2015-8-15,2657432,23
2015-8-15,2685164,5
2015-8-15,351661,141
2015-8-15,352934,117
2015-8-15,353719,71
2015-8-15,376630,117
2015-8-15,392426,203
2015-8-15,394138,31
2015-8-15,394209,11
2015-8-15,401156,129
2015-8-15,405110,115
2015-8-15,424248,63
2015-8-15,427497,109
2015-8-15,434059,17
2015-8-15,434336,61
2015-8-15,440993,31
2015-8-15,442850,29
2015-8-15,443364,17
2015-8-15,444721,5
2015-8-15,448227,13
2015-8-15,451841,35
2015-8-15,451932,69
2015-8-15,453345,67
2015-8-15,453399,67
2015-8-15,459432,9
2015-8-15,462197,65
2015-8-15,478371,17
2015-8-15,478541,11
2015-8-15,478799,7
2015-8-15,482488,19
2015-8-15,485127,11
2015-8-15,485507,43
2015-8-15,494836,17
2015-8-15,495313,51
2015-8-15,496978,37
2015-8-15,497954,11
2015-8-15,547848,25
2015-8-15,549488,19
2015-8-15,704566,9
2015-8-15,711529,19
2015-8-15,721379,67
2015-8-15,728689,3
2015-8-15,748694,17
2015-8-15,749218,9
2015-8-15,752312,3
2015-8-15,753070,23
2015-8-15,753169,7
2015-8-15,753208,25
2015-8-15,753504,3
2015-8-15,787080,17
2015-8-15,869751,29
2015-8-15,893477,9
2015-8-15,895973,13
2015-8-15,916149,7
2015-8-15,929284,53
2015-8-15,930495,31
2015-8-15,937663,15
2015-8-15,940839,11
2015-8-15,965088,3
2015-8-15,988350,41
2015-8-15,991212,17
2015-8-15,1006264,5
2015-8-15,1008816,11
2015-8-15,1071934,19
2015-8-15,1072635,3
2015-8-15,1126066,17
2015-8-15,1139367,93
2015-8-15,1206515,23
2015-8-15,1206544,27
2015-8-15,1206840,15
2015-8-15,1206878,5
2015-8-15,1206920,15
2015-8-15,1207291,39
2015-8-15,1207866,13
2015-8-15,1236678,31
2015-8-15,1247747,13
2015-8-15,1247946,3
2015-8-15,1251406,3
2015-8-15,1284869,7
2015-8-15,1303109,9
2015-8-15,1303442,13
2015-8-15,1318670,31
2015-8-15,1324124,3
2015-8-15,1340159,11
2015-8-15,1385763,3
2015-8-15,1419445,3
2015-8-15,1454705,3
2015-8-15,1507696,7
2015-8-15,1515109,113
2015-8-15,1520595,5
2015-8-15,1525524,13
2015-8-15,1525953,15
2015-8-15,1526623,19
2015-8-15,1526641,21
2015-8-15,1526823,21
2015-8-15,1542589,13
2015-8-15,1543830,5
2015-8-15,1559763,3
2015-8-15,1575919,15
2015-8-15,1609160,5
2015-8-15,1618842,31
2015-8-15,1636006,3
2015-8-15,1652536,11
2015-8-15,1656379,3
2015-8-15,1659241,3
2015-8-15,1660193,3
2015-8-15,1662974,5
2015-8-15,1668459,15
2015-8-15,1675970,9
2015-8-15,1677647,59
2015-8-15,1678059,175
2015-8-15,1683533,17
2015-8-15,1724150,15
2015-8-15,1730412,7
2015-8-15,1732004,3
2015-8-15,1735285,17
2015-8-15,1735386,11
2015-8-15,1735965,5
2015-8-15,1741886,5
2015-8-15,1741898,5
2015-8-15,1754823,3
2015-8-15,1788758,9
2015-8-15,1795138,3
2015-8-15,1795730,3
2015-8-15,1795959,7
2015-8-15,1796631,7
2015-8-15,1812351,3
2015-8-15,1816480,11
2015-8-15,1822113,19
2015-8-15,1828285,5
2015-8-15,1828690,3
2015-8-15,1830193,3
2015-8-15,1831276,15
2015-8-15,1831992,3
2015-8-15,1832042,5
2015-8-15,1840605,3
2015-8-15,1845703,37
2015-8-15,1889124,9
2015-8-15,1889294,7
2015-8-15,1896351,7
2015-8-15,1902733,11
2015-8-15,1921443,3
2015-8-15,1928269,7
2015-8-15,1928497,3
2015-8-15,1968626,29
2015-8-15,2022377,3
2015-8-15,2028539,3
2015-8-15,2064702,3
2015-8-15,2069419,43
2015-8-15,2165485,13
2015-8-15,2189173,3
2015-8-15,2193368,5
2015-8-15,2277346,7
2015-8-15,2281192,5
2015-8-15,2290726,3
2015-8-15,2294366,5
2015-8-15,2300838,113
2015-8-15,2324014,25
2015-8-15,2362770,35
2015-8-15,2370709,5
2015-8-15,2416730,75
2015-8-15,2570235,3
2015-8-15,2714662,5
2015-8-15,351642,129
2015-8-15,376673,153
2015-8-15,382789,163
2015-8-15,382884,117
2015-8-15,385765,87
2015-8-15,399307,75
2015-8-15,436130,59
2015-8-15,436187,191
2015-8-15,439740,91
2015-8-15,441291,45
2015-8-15,443793,7
2015-8-15,444549,89
2015-8-15,445115,31
2015-8-15,446299,95
2015-8-15,446493,101
2015-8-15,448029,183
2015-8-15,448674,9
2015-8-15,461483,61
2015-8-15,466319,15
2015-8-15,478580,9
2015-8-15,481889,25
2015-8-15,485637,9
2015-8-15,498607,57
2015-8-15,498644,57
2015-8-15,548928,47
2015-8-15,556193,3
2015-8-15,721880,137
2015-8-15,732458,3
2015-8-15,752724,5
2015-8-15,873618,9
2015-8-15,874429,57
2015-8-15,909921,3
2015-8-15,917961,45
2015-8-15,983924,33
2015-8-15,991165,13
2015-8-15,992671,3
2015-8-15,1006258,5
2015-8-15,1013078,3
2015-8-15,1068229,3
2015-8-15,1087593,179
2015-8-15,1158301,5
2015-8-15,1206246,89
2015-8-15,1206458,15
2015-8-15,1207130,29
2015-8-15,1207675,9
2015-8-15,1207843,11
2015-8-15,1218927,53
2015-8-15,1218968,3
2015-8-15,1234560,3
2015-8-15,1246555,5
2015-8-15,1247673,43
2015-8-15,1253974,11
2015-8-15,1311435,35
2015-8-15,1316533,3
2015-8-15,1329375,17
2015-8-15,1339965,3
2015-8-15,1374660,19
2015-8-15,1388618,3
2015-8-15,1389188,3
2015-8-15,1444940,5
2015-8-15,1487825,11
2015-8-15,1487979,11
2015-8-15,1494830,11
2015-8-15,1499435,25
2015-8-15,1525614,11
2015-8-15,1525804,21
2015-8-15,1526790,5
2015-8-15,1575922,3
2015-8-15,1578461,7
2015-8-15,1603265,5
2015-8-15,1604387,13
2015-8-15,1641443,3
2015-8-15,1647046,5
2015-8-15,1656903,9
2015-8-15,1667356,9
2015-8-15,1677592,119
2015-8-15,1677819,15
2015-8-15,1678077,109
2015-8-15,1678153,3
2015-8-15,1731137,13
2015-8-15,1736546,5
2015-8-15,1747626,5
2015-8-15,1760726,9
2015-8-15,1763388,3
2015-8-15,1768188,7
2015-8-15,1773153,17
2015-8-15,1796509,5
2015-8-15,1814389,5
2015-8-15,1819741,3
2015-8-15,1820024,5
2015-8-15,1820740,15
2015-8-15,1824509,5
2015-8-15,1828259,3
2015-8-15,1832686,17
2015-8-15,1839003,15
2015-8-15,1840190,3
2015-8-15,1845690,19
2015-8-15,1858406,3
2015-8-15,1870535,3
2015-8-15,1938151,3
2015-8-15,1959419,5
2015-8-15,1981542,9
2015-8-15,1982140,15
2015-8-15,1989162,5
2015-8-15,2021651,53
2015-8-15,2059574,9
2015-8-15,2096232,7
2015-8-15,2111007,7
2015-8-15,2124634,13
2015-8-15,2126937,39
2015-8-15,2147806,5
2015-8-15,2165141,7
2015-8-15,2170615,3
2015-8-15,2178153,3
2015-8-15,2186714,3
2015-8-15,2188917,13
2015-8-15,2188926,3
2015-8-15,2192895,3
2015-8-15,2218314,3
2015-8-15,2290527,5
2015-8-15,2297368,9
2015-8-15,2330836,9
2015-8-15,2341724,15
2015-8-15,2342412,3
2015-8-15,2371859,5
2015-8-15,2373499,29
2015-8-15,2385751,21
2015-8-15,2637261,3
2015-8-15,352941,47
2015-8-15,375003,97
2015-8-15,376800,49
2015-8-15,382749,231
2015-8-15,392481,55
2015-8-15,427515,13
2015-8-15,432833,23
2015-8-15,433206,15
2015-8-15,435498,77
2015-8-15,436236,45
2015-8-15,438637,17
2015-8-15,442909,27
2015-8-15,444381,51
2015-8-15,444756,3
2015-8-15,444795,31
2015-8-15,445072,49
2015-8-15,449729,67
2015-8-15,453937,79
2015-8-15,454474,69
2015-8-15,462210,3
2015-8-15,468493,3
2015-8-15,481935,51
2015-8-15,485359,7
2015-8-15,485945,7
2015-8-15,486386,3
2015-8-15,491916,7
2015-8-15,493182,33
2015-8-15,495222,19
2015-8-15,497979,23
2015-8-15,498716,57
2015-8-15,683555,17
2015-8-15,731974,13
2015-8-15,752287,11
2015-8-15,752967,5
2015-8-15,752998,5
2015-8-15,790346,3
2015-8-15,802560,5
2015-8-15,814976,3
2015-8-15,873552,7
2015-8-15,937732,31
2015-8-15,942523,123
2015-8-15,943557,37
2015-8-15,945829,5
2015-8-15,965066,15
2015-8-15,983749,19
2015-8-15,1013234,5
2015-8-15,1067258,5
2015-8-15,1067770,13
2015-8-15,1074655,5
2015-8-15,1085162,3
2015-8-15,1126019,9
2015-8-15,1126035,17
2015-8-15,1202193,11
2015-8-15,1206419,85
2015-8-15,1206593,43
2015-8-15,1207214,3
2015-8-15,1207579,57
2015-8-15,1228196,13
2015-8-15,1236462,57
2015-8-15,1255842,3
2015-8-15,1273972,5
2015-8-15,1284573,13
2015-8-15,1287295,21
2015-8-15,1304012,11
2015-8-15,1313071,9
2015-8-15,1318298,5
2015-8-15,1348320,5
2015-8-15,1385258,5
2015-8-15,1385682,3
2015-8-15,1407386,11
2015-8-15,1411080,29
2015-8-15,1451864,5
2015-8-15,1452010,77
2015-8-15,1456786,5
2015-8-15,1465799,5
2015-8-15,1487965,11
2015-8-15,1517705,23
2015-8-15,1525580,39
2015-8-15,1525776,15
2015-8-15,1526762,15
2015-8-15,1526986,7
2015-8-15,1535514,9
2015-8-15,1541943,17
2015-8-15,1541992,23
2015-8-15,1542140,3
2015-8-15,1562304,3
2015-8-15,1562757,3
2015-8-15,1620057,27
2015-8-15,1675319,3
2015-8-15,1675975,7
2015-8-15,1677685,83
2015-8-15,1678100,17
2015-8-15,1678141,5
2015-8-15,1685484,3
2015-8-15,1690492,41
2015-8-15,1692047,7
2015-8-15,1707763,21
2015-8-15,1709401,7
2015-8-15,1735053,7
2015-8-15,1735511,3
2015-8-15,1735646,7
2015-8-15,1735879,3
2015-8-15,1736114,3
2015-8-15,1736226,3
2015-8-15,1736432,3
2015-8-15,1741905,3
2015-8-15,1747562,13
2015-8-15,1752391,15
2015-8-15,1759408,3
2015-8-15,1761658,23
2015-8-15,1763991,7
2015-8-15,1778035,3
2015-8-15,1793260,3
2015-8-15,1799777,5
2015-8-15,1805486,3
2015-8-15,1814695,3
2015-8-15,1814729,9
2015-8-15,1830667,29
2015-8-15,1840281,7
2015-8-15,1853372,5
2015-8-15,1868335,5
2015-8-15,1875815,25
2015-8-15,1902946,33
2015-8-15,1921416,3
2015-8-15,1928156,5
2015-8-15,1940895,9
2015-8-15,2110800,9
2015-8-15,2111306,3
2015-8-15,2178967,3
2015-8-15,2187704,19
2015-8-15,2188310,3
2015-8-15,2189113,5
2015-8-15,2259796,17
2015-8-15,2286766,5
2015-8-15,2294179,9
2015-8-15,2305155,3
2015-8-15,2348733,5
2015-8-15,2362405,3
2015-8-15,2362658,3
2015-8-15,2375813,15
2015-8-15,2600330,3
2015-8-15,2657612,13
2015-8-15,2683978,35
2015-8-15,353729,93
2015-8-15,354071,141
2015-8-15,376665,157
2015-8-15,376734,219
2015-8-15,376846,459
2015-8-15,385788,55
2015-8-15,400713,219
2015-8-15,438861,17
2015-8-15,439053,73
2015-8-15,441209,15
2015-8-15,443173,71
2015-8-15,443230,267
2015-8-15,443563,9
2015-8-15,444864,3
2015-8-15,445230,31
2015-8-15,447916,25
2015-8-15,455417,195
2015-8-15,455847,35
2015-8-15,457639,63
2015-8-15,464470,25
2015-8-15,465000,157
2015-8-15,480402,21
2015-8-15,483339,41
2015-8-15,485214,25
2015-8-15,485354,43
2015-8-15,485485,19
2015-8-15,491009,93
2015-8-15,497880,5
2015-8-15,498396,43
2015-8-15,524713,9
2015-8-15,547841,33
2015-8-15,549262,7
2015-8-15,619600,27
2015-8-15,673255,7
2015-8-15,677337,39
2015-8-15,752357,11
2015-8-15,753355,3
2015-8-15,760716,3
2015-8-15,815034,5
2015-8-15,819854,5
2015-8-15,923828,47
2015-8-15,930326,39
2015-8-15,946096,141
2015-8-15,950440,9
2015-8-15,972506,29
2015-8-15,988426,13
2015-8-15,991230,5
2015-8-15,999597,11
2015-8-15,1101631,19
2015-8-15,1188650,119
2015-8-15,1206492,37
2015-8-15,1207073,35
2015-8-15,1207496,23
2015-8-15,1207706,17
2015-8-15,1218891,3
2015-8-15,1285381,3
2015-8-15,1320555,29
2015-8-15,1333915,43
2015-8-15,1361174,3
2015-8-15,1377758,11
2015-8-15,1399484,5
2015-8-15,1407406,3
2015-8-15,1446547,9
2015-8-15,1488015,21
2015-8-15,1488024,3
2015-8-15,1488060,7
2015-8-15,1507659,189
2015-8-15,1525653,33
2015-8-15,1526681,35
2015-8-15,1537324,7
2015-8-15,1543382,17
2015-8-15,1544168,3
2015-8-15,1565984,3
2015-8-15,1566049,15
2015-8-15,1566084,3
2015-8-15,1575878,5
2015-8-15,1576201,23
2015-8-15,1582297,3
2015-8-15,1593833,3
2015-8-15,1603793,5
2015-8-15,1608668,7
2015-8-15,1677974,19
2015-8-15,1685727,3
2015-8-15,1687527,7
2015-8-15,1689696,23
2015-8-15,1695798,23
2015-8-15,1698222,43
2015-8-15,1706497,3
2015-8-15,1731738,3
2015-8-15,1732808,5
2015-8-15,1733387,3
2015-8-15,1735148,3
2015-8-15,1735678,15
2015-8-15,1735725,9
2015-8-15,1736369,13
2015-8-15,1745120,5
2015-8-15,1746071,9
2015-8-15,1747669,9
2015-8-15,1758403,3
2015-8-15,1765603,3
2015-8-15,1771320,3
2015-8-15,1799747,5
2015-8-15,1812361,11
2015-8-15,1814635,7
2015-8-15,1816938,13
2015-8-15,1817806,3
2015-8-15,1819807,3
2015-8-15,1824601,3
2015-8-15,1826842,5
2015-8-15,1828214,9
2015-8-15,1828397,3
2015-8-15,1831258,13
2015-8-15,1865708,5
2015-8-15,1875303,3
2015-8-15,1901631,5
2015-8-15,1901767,5
2015-8-15,1921287,7
2015-8-15,1929109,5
2015-8-15,1938266,5
2015-8-15,1942503,3
2015-8-15,1995234,5
2015-8-15,2000135,5
2015-8-15,2028215,21
2015-8-15,2080835,5
2015-8-15,2082793,5
2015-8-15,2097224,3
2015-8-15,2102330,17
2015-8-15,2137963,13
2015-8-15,2139151,7
2015-8-15,2143443,9
2015-8-15,2145931,5
2015-8-15,2148580,5
2015-8-15,2158125,7
2015-8-15,2188970,3
2015-8-15,2189036,7
2015-8-15,2189094,11
2015-8-15,2189132,5
2015-8-15,2192423,11
2015-8-15,2208841,21
2015-8-15,2319209,3
2015-8-15,2377103,7
2015-8-15,2402631,5
2015-8-15,2414687,11
2015-8-15,2609708,11
2015-8-15,2613931,11
2015-8-15,2661696,3
2015-8-15,2698331,3
2015-8-16,352972,65
2015-8-16,376834,49
2015-8-16,382765,35
2015-8-16,400229,3
2015-8-16,404224,7
2015-8-16,404868,33
2015-8-16,425560,71
2015-8-16,435150,53
2015-8-16,438233,35
2015-8-16,438644,7
2015-8-16,440020,55
2015-8-16,443426,5
2015-8-16,444258,23
2015-8-16,457059,3
2015-8-16,458431,41
2015-8-16,458583,13
2015-8-16,461897,3
2015-8-16,485208,3
2015-8-16,485319,7
2015-8-16,485598,11
2015-8-16,495558,17
2015-8-16,496651,71
2015-8-16,498223,33
2015-8-16,498416,47
2015-8-16,549524,7
2015-8-16,723934,7
2015-8-16,750327,13
2015-8-16,753083,5
2015-8-16,773808,3
2015-8-16,787610,29
2015-8-16,795531,5
2015-8-16,873508,3
2015-8-16,896007,13
2015-8-16,930376,3
2015-8-16,930483,5
2015-8-16,943212,7
2015-8-16,988288,27
2015-8-16,991179,9
2015-8-16,1026444,11
2015-8-16,1086068,7
2015-8-16,1105449,9
2015-8-16,1125958,21
2015-8-16,1140655,7
2015-8-16,1193596,3
2015-8-16,1206530,3
2015-8-16,1206696,13
2015-8-16,1206742,33
2015-8-16,1221802,11
2015-8-16,1274488,7
2015-8-16,1279370,5
2015-8-16,1316335,3
2015-8-16,1339940,3
2015-8-16,1487764,9
2015-8-16,1487914,17
2015-8-16,1489811,5
2015-8-16,1502957,3
2015-8-16,1503351,11
2015-8-16,1507592,33
2015-8-16,1517221,5
2015-8-16,1525502,3
2015-8-16,1525834,5
2015-8-16,1525863,7
2015-8-16,1525878,11
2015-8-16,1526309,3
2015-8-16,1526603,35
2015-8-16,1526740,5
2015-8-16,1526862,7
2015-8-16,1537358,7
2015-8-16,1542793,13
2015-8-16,1542901,3
2015-8-16,1575384,49
2015-8-16,1575915,3
2015-8-16,1660330,3
2015-8-16,1667401,9
2015-8-16,1677914,55
2015-8-16,1685853,11
2015-8-16,1688052,3
2015-8-16,1688077,3
2015-8-16,1694432,3
2015-8-16,1694704,51
2015-8-16,1701339,3
2015-8-16,1705430,3
2015-8-16,1713193,29
2015-8-16,1735204,21
2015-8-16,1736381,13
2015-8-16,1752323,5
2015-8-16,1756388,5
2015-8-16,1757655,3
2015-8-16,1793162,3
2015-8-16,1812367,3
2015-8-16,1818712,3
2015-8-16,1840172,7
2015-8-16,1840335,3
2015-8-16,1845683,5
2015-8-16,1908461,5
2015-8-16,1983184,3
2015-8-16,1995384,17
2015-8-16,2000263,3
2015-8-16,2022783,17
2015-8-16,2028400,5
2015-8-16,2059705,3
2015-8-16,2145622,13
2015-8-16,2150546,3
2015-8-16,2165175,3
2015-8-16,2178768,3
2015-8-16,2188751,13
2015-8-16,2195278,7
2015-8-16,2405085,5
2015-8-16,2419284,3
2015-8-16,2663826,5
2015-8-16,351661,49
2015-8-16,352934,37
2015-8-16,353719,9
2015-8-16,376630,49
2015-8-16,392426,75
2015-8-16,394138,7
2015-8-16,394209,5
2015-8-16,401156,131
2015-8-16,405110,81
2015-8-16,424248,33
2015-8-16,427497,41
2015-8-16,434059,33
2015-8-16,434336,47
2015-8-16,440993,17
2015-8-16,442850,7
2015-8-16,443364,13
2015-8-16,448227,5
2015-8-16,451841,5
2015-8-16,451932,5
2015-8-16,453345,5
2015-8-16,453399,31
2015-8-16,459432,15
2015-8-16,462197,7
2015-8-16,478371,13
2015-8-16,478541,5
2015-8-16,482488,17
2015-8-16,485507,39
2015-8-16,494836,27
2015-8-16,495313,3
2015-8-16,496978,35
2015-8-16,497954,9
2015-8-16,547848,11
2015-8-16,549488,15
2015-8-16,704566,3
2015-8-16,711529,19
2015-8-16,721379,43
2015-8-16,748694,7
2015-8-16,749218,5
2015-8-16,753070,21
2015-8-16,753169,7
2015-8-16,753208,9
2015-8-16,753504,5
2015-8-16,787080,25
2015-8-16,869751,39
2015-8-16,893477,3
2015-8-16,895973,5
2015-8-16,916149,3
2015-8-16,929284,7
2015-8-16,930495,15
2015-8-16,937663,3
2015-8-16,940839,15
2015-8-16,983944,5
2015-8-16,988350,25
2015-8-16,991212,15
2015-8-16,1006264,5
2015-8-16,1008816,7
2015-8-16,1072635,13
2015-8-16,1126066,17
2015-8-16,1139367,23
2015-8-16,1206515,19
2015-8-16,1206544,11
2015-8-16,1206840,15
2015-8-16,1206878,3
2015-8-16,1206920,7
2015-8-16,1207291,51
2015-8-16,1207866,5
2015-8-16,1236678,29
2015-8-16,1238331,5
2015-8-16,1303109,3
2015-8-16,1303442,9
2015-8-16,1318670,19
2015-8-16,1340159,7
2015-8-16,1384385,3
2015-8-16,1454705,3
2015-8-16,1507696,7
2015-8-16,1515109,45
2015-8-16,1520595,15
2015-8-16,1525524,7
2015-8-16,1526623,3
2015-8-16,1526641,17
2015-8-16,1526823,27
2015-8-16,1575919,3
2015-8-16,1618842,17
2015-8-16,1636006,3
2015-8-16,1668459,11
2015-8-16,1675970,9
2015-8-16,1677647,13
2015-8-16,1678059,79
2015-8-16,1724150,3
2015-8-16,1735386,3
2015-8-16,1735965,5
2015-8-16,1764215,5
2015-8-16,1788758,3
2015-8-16,1795730,5
2015-8-16,1795959,3
2015-8-16,1796631,9
2015-8-16,1822113,13
2015-8-16,1831276,5
2015-8-16,1832042,3
2015-8-16,1845703,17
2015-8-16,1889124,3
2015-8-16,1896351,9
2015-8-16,1902733,9
2015-8-16,1928269,3
2015-8-16,1949001,5
2015-8-16,1968626,5
2015-8-16,2052666,7
2015-8-16,2069419,61
2015-8-16,2189173,3
2015-8-16,2281192,7
2015-8-16,2290726,3
2015-8-16,2300838,13
2015-8-16,2324014,19
2015-8-16,2362770,31
2015-8-16,2416730,25
2015-8-16,2570235,3
2015-8-16,2714662,3
2015-8-16,351642,61
2015-8-16,376673,33
2015-8-16,382789,31
2015-8-16,382884,17
2015-8-16,385765,19
2015-8-16,399307,65
2015-8-16,436130,51
2015-8-16,436187,167
2015-8-16,439740,21
2015-8-16,441291,15
2015-8-16,444549,53
2015-8-16,445115,7
2015-8-16,446299,57
2015-8-16,446493,39
2015-8-16,448029,27
2015-8-16,461483,9
2015-8-16,478580,3
2015-8-16,481889,33
2015-8-16,485637,3
2015-8-16,486234,5
2015-8-16,498607,45
2015-8-16,498644,23
2015-8-16,548928,25
2015-8-16,721880,17
2015-8-16,752724,5
2015-8-16,815197,3
2015-8-16,873618,5
2015-8-16,874429,37
2015-8-16,917961,31
2015-8-16,983924,3
2015-8-16,991165,7
2015-8-16,992671,3
2015-8-16,1006258,7
2015-8-16,1087593,41
2015-8-16,1206246,97
2015-8-16,1206458,13
2015-8-16,1207130,11
2015-8-16,1207675,15
2015-8-16,1207843,11
2015-8-16,1217749,5
2015-8-16,1218927,17
2015-8-16,1218968,5
2015-8-16,1218994,3
2015-8-16,1247673,17
2015-8-16,1253974,5
2015-8-16,1311435,39
2015-8-16,1323294,3
2015-8-16,1374660,11
2015-8-16,1388618,3
2015-8-16,1389188,5
2015-8-16,1408392,3
2015-8-16,1444940,3
2015-8-16,1487979,9
2015-8-16,1494830,7
2015-8-16,1499435,31
2015-8-16,1525614,11
2015-8-16,1526231,7
2015-8-16,1526790,5
2015-8-16,1543275,3
2015-8-16,1575922,7
2015-8-16,1578461,3
2015-8-16,1620713,3
2015-8-16,1641443,3
2015-8-16,1656903,3
2015-8-16,1667356,5
2015-8-16,1677592,57
2015-8-16,1677819,7
2015-8-16,1678077,43
2015-8-16,1678153,3
2015-8-16,1735624,13
2015-8-16,1736546,7
2015-8-16,1747626,3
2015-8-16,1760726,5
2015-8-16,1773153,5
2015-8-16,1793340,7
2015-8-16,1814214,3
2015-8-16,1814389,3
2015-8-16,1832686,11
2015-8-16,1839003,5
2015-8-16,1840190,3
2015-8-16,1845690,13
2015-8-16,1981542,7
2015-8-16,1989162,3
2015-8-16,2021651,39
2015-8-16,2059574,3
2015-8-16,2066165,3
2015-8-16,2111007,7
2015-8-16,2126937,25
2015-8-16,2147806,3
2015-8-16,2188917,7
2015-8-16,2188926,3
2015-8-16,2262806,3
2015-8-16,2290527,5
2015-8-16,2297368,5
2015-8-16,2330836,3
2015-8-16,2341724,5
2015-8-16,2342412,9
2015-8-16,2373499,37
2015-8-16,2385751,7
2015-8-16,2690179,3
2015-8-16,352941,15
2015-8-16,375003,27
2015-8-16,376800,9
2015-8-16,382749,29
2015-8-16,392481,35
2015-8-16,427515,3
2015-8-16,432833,19
2015-8-16,433206,5
2015-8-16,435498,13
2015-8-16,436236,35
2015-8-16,438637,3
2015-8-16,442909,17
2015-8-16,444381,49
2015-8-16,444795,21
2015-8-16,445072,23
2015-8-16,449729,15
2015-8-16,453937,51
2015-8-16,454474,37
2015-8-16,481935,11
2015-8-16,485359,11
2015-8-16,486386,3
2015-8-16,491916,5
2015-8-16,493182,5
2015-8-16,495222,13
2015-8-16,497979,13
2015-8-16,498716,29
2015-8-16,683555,13
2015-8-16,731974,5
2015-8-16,752287,9
2015-8-16,752967,3
2015-8-16,814976,11
2015-8-16,895981,3
2015-8-16,937732,5
2015-8-16,942523,9
2015-8-16,943557,27
2015-8-16,945829,3
2015-8-16,965066,5
2015-8-16,983749,11
2015-8-16,1067770,5
2015-8-16,1074655,3
2015-8-16,1085162,3
2015-8-16,1126019,3
2015-8-16,1126035,7
2015-8-16,1202193,15
2015-8-16,1206419,73
2015-8-16,1206593,21
2015-8-16,1207214,5
2015-8-16,1207579,55
2015-8-16,1228196,5
2015-8-16,1236462,9
2015-8-16,1287295,7
2015-8-16,1313071,13
2015-8-16,1348320,3
2015-8-16,1385258,9
2015-8-16,1407386,11
2015-8-16,1451864,5
2015-8-16,1452010,35
2015-8-16,1456786,5
2015-8-16,1487965,7
2015-8-16,1517705,9
2015-8-16,1525580,17
2015-8-16,1525776,7
2015-8-16,1526762,5
2015-8-16,1526986,17
2015-8-16,1535514,19
2015-8-16,1541943,3
2015-8-16,1541992,19
2015-8-16,1542140,5
2015-8-16,1562304,3
2015-8-16,1610450,3
2015-8-16,1620057,9
2015-8-16,1675319,3
2015-8-16,1677685,105
2015-8-16,1678100,5
2015-8-16,1678141,5
2015-8-16,1690492,29
2015-8-16,1707763,9
2015-8-16,1709401,9
2015-8-16,1712976,11
2015-8-16,1735053,25
2015-8-16,1735511,11
2015-8-16,1735646,7
2015-8-16,1747562,3
2015-8-16,1759408,3
2015-8-16,1763991,7
2015-8-16,1778035,5
2015-8-16,1793260,5
2015-8-16,1814729,3
2015-8-16,1830667,27
2015-8-16,1840281,3
2015-8-16,1861606,3
2015-8-16,1875815,35
2015-8-16,1902946,19
2015-8-16,2028744,3
2015-8-16,2029059,3
2015-8-16,2111306,5
2015-8-16,2150553,3
2015-8-16,2188943,3
2015-8-16,2189113,9
2015-8-16,2259796,3
2015-8-16,2294179,9
2015-8-16,2348733,3
2015-8-16,2362405,3
2015-8-16,2362658,9
2015-8-16,2462396,3
2015-8-16,2657612,29
2015-8-16,2683978,3
2015-8-16,353729,13
2015-8-16,354071,45
2015-8-16,376665,101
2015-8-16,376734,63
2015-8-16,376846,103
2015-8-16,385788,27
2015-8-16,400713,181
2015-8-16,438861,11
2015-8-16,439053,25
2015-8-16,441209,11
